,year,month,stateid,price,price-units
3035,06,2023,OR,13.14,cents per kilowatt-hour
3036,06,2023,OR,11.36,cents per kilowatt-hour
3037,06,2023,PA,12.23,cents per kilowatt-hour
3038,06,2023,PA,11.22,cents per kilowatt-hour
3039,06,2023,PA,7.56,cents per kilowatt-hour
3041,06,2023,PA,18.39,cents per kilowatt-hour
3042,06,2023,PA,9.04,cents per kilowatt-hour
3043,06,2023,RI,18.62,cents per kilowatt-hour
3044,06,2023,RI,15.1,cents per kilowatt-hour
3045,06,2023,RI,17.91,cents per kilowatt-hour
3047,06,2023,RI,23.83,cents per kilowatt-hour
3048,06,2023,RI,17.72,cents per kilowatt-hour
3049,06,2023,SC,10.56,cents per kilowatt-hour
3050,06,2023,SC,10.63,cents per kilowatt-hour
3051,06,2023,SC,6.66,cents per kilowatt-hour
3053,06,2023,SC,13.75,cents per kilowatt-hour
3054,06,2023,SC,0.0,cents per kilowatt-hour
3055,06,2023,SD,10.76,cents per kilowatt-hour
3056,06,2023,SD,10.28,cents per kilowatt-hour
3057,06,2023,SD,7.96,cents per kilowatt-hour
3059,06,2023,SD,13.3,cents per kilowatt-hour
3060,06,2023,SD,0.0,cents per kilowatt-hour
3061,06,2023,TN,10.75,cents per kilowatt-hour
3062,06,2023,TN,11.91,cents per kilowatt-hour
3063,06,2023,TN,6.26,cents per kilowatt-hour
3064,03,2023,MTN,10.46,cents per kilowatt-hour
3065,03,2023,MTN,10.36,cents per kilowatt-hour
3066,03,2023,MTN,7.46,cents per kilowatt-hour
3068,03,2023,MTN,13.04,cents per kilowatt-hour
3069,03,2023,MTN,12.14,cents per kilowatt-hour
3070,03,2023,PACC,18.02,cents per kilowatt-hour
3071,03,2023,PACC,17.83,cents per kilowatt-hour
3073,09,2023,ND,12.83,cents per kilowatt-hour
3074,09,2023,ND,0.0,cents per kilowatt-hour
3075,09,2023,OH,11.11,cents per kilowatt-hour
3076,10,2023,KY,9.81,cents per kilowatt-hour
3077,10,2023,KY,11.28,cents per kilowatt-hour
3078,10,2023,KY,6.43,cents per kilowatt-hour
3080,10,2023,KY,13.17,cents per kilowatt-hour
3081,10,2023,KY,0.0,cents per kilowatt-hour
3082,10,2023,LA,8.93,cents per kilowatt-hour
3083,10,2023,LA,10.5,cents per kilowatt-hour
3084,10,2023,LA,5.8,cents per kilowatt-hour
3086,10,2023,LA,11.95,cents per kilowatt-hour
3087,10,2023,LA,10.61,cents per kilowatt-hour
3088,10,2023,ME,21.2,cents per kilowatt-hour
3089,10,2023,ME,17.74,cents per kilowatt-hour
3090,10,2023,ME,13.15,cents per kilowatt-hour
3092,10,2023,ME,29.06,cents per kilowatt-hour
3093,10,2023,ME,0.0,cents per kilowatt-hour
3094,10,2023,MD,14.7,cents per kilowatt-hour
3095,10,2023,MD,12.5,cents per kilowatt-hour
3096,10,2023,MD,10.29,cents per kilowatt-hour
3098,10,2023,MD,18.38,cents per kilowatt-hour
3099,10,2023,MD,11.55,cents per kilowatt-hour
3100,10,2023,MA,22.02,cents per kilowatt-hour
3101,10,2023,MA,19.04,cents per kilowatt-hour
3102,10,2023,MA,17.47,cents per kilowatt-hour
3104,10,2023,MA,28.19,cents per kilowatt-hour
3105,10,2023,MA,6.65,cents per kilowatt-hour
3106,10,2023,MI,13.62,cents per kilowatt-hour
3107,10,2023,MI,13.47,cents per kilowatt-hour
3108,10,2023,MI,8.26,cents per kilowatt-hour
3110,10,2023,MI,19.2,cents per kilowatt-hour
3111,10,2023,MI,14.43,cents per kilowatt-hour
3112,10,2023,MN,12.26,cents per kilowatt-hour
3113,10,2023,MN,12.36,cents per kilowatt-hour
3114,10,2023,MN,9.31,cents per kilowatt-hour
3116,10,2023,MN,15.45,cents per kilowatt-hour
3117,10,2023,MN,12.4,cents per kilowatt-hour
3118,10,2023,MS,10.88,cents per kilowatt-hour
3119,10,2023,MS,12.09,cents per kilowatt-hour
3120,10,2023,MS,6.92,cents per kilowatt-hour
3122,10,2023,MS,13.47,cents per kilowatt-hour
3123,10,2023,MS,0.0,cents per kilowatt-hour
3124,10,2023,MO,10.12,cents per kilowatt-hour
3125,10,2023,MO,9.35,cents per kilowatt-hour
3126,10,2023,MO,7.4,cents per kilowatt-hour
3128,10,2023,MO,12.2,cents per kilowatt-hour
3129,10,2023,MO,12.48,cents per kilowatt-hour
3130,10,2023,MT,11.19,cents per kilowatt-hour
3131,10,2023,MT,12.32,cents per kilowatt-hour
3132,10,2023,MT,8.34,cents per kilowatt-hour
3134,10,2023,MT,12.93,cents per kilowatt-hour
3135,10,2023,MT,0.0,cents per kilowatt-hour
3136,10,2023,NE,8.87,cents per kilowatt-hour
3137,10,2023,NE,8.57,cents per kilowatt-hour
3138,01,2023,KY,10.6,cents per kilowatt-hour
3139,07,2023,ME,17.73,cents per kilowatt-hour
3140,07,2023,ME,12.16,cents per kilowatt-hour
3142,07,2023,ME,27.73,cents per kilowatt-hour
3143,07,2023,ME,0.0,cents per kilowatt-hour
3144,07,2023,VT,17.78,cents per kilowatt-hour
3145,07,2023,VT,11.04,cents per kilowatt-hour
3147,07,2023,VT,20.45,cents per kilowatt-hour
3148,07,2023,VT,0.0,cents per kilowatt-hour
3149,07,2023,VA,10.61,cents per kilowatt-hour
3150,07,2023,VA,8.84,cents per kilowatt-hour
3151,07,2023,VA,9.39,cents per kilowatt-hour
3153,07,2023,VA,13.88,cents per kilowatt-hour
3154,07,2023,VA,10.91,cents per kilowatt-hour
3155,07,2023,WA,9.45,cents per kilowatt-hour
3156,07,2023,WA,9.71,cents per kilowatt-hour
3157,07,2023,WA,6.36,cents per kilowatt-hour
3159,07,2023,WA,11.15,cents per kilowatt-hour
3160,07,2023,WA,9.89,cents per kilowatt-hour
3161,07,2023,WV,10.36,cents per kilowatt-hour
3162,07,2023,WV,10.82,cents per kilowatt-hour
3163,07,2023,WV,7.27,cents per kilowatt-hour
3165,07,2023,WV,14.08,cents per kilowatt-hour
3166,07,2023,WV,0.0,cents per kilowatt-hour
3167,07,2023,WI,13.23,cents per kilowatt-hour
3168,07,2023,WI,13.0,cents per kilowatt-hour
3169,07,2023,WI,9.29,cents per kilowatt-hour
3171,07,2023,WI,17.02,cents per kilowatt-hour
3172,07,2023,WI,16.5,cents per kilowatt-hour
3173,07,2023,WY,8.68,cents per kilowatt-hour
3174,07,2023,WY,9.4,cents per kilowatt-hour
3175,07,2023,WY,7.04,cents per kilowatt-hour
3177,07,2023,WY,12.49,cents per kilowatt-hour
3178,07,2023,WY,0.0,cents per kilowatt-hour
3179,07,2023,NEW,21.82,cents per kilowatt-hour
3180,07,2023,NEW,18.41,cents per kilowatt-hour
3181,07,2023,NEW,15.83,cents per kilowatt-hour
3183,07,2023,NEW,26.84,cents per kilowatt-hour
3184,07,2023,NEW,12.52,cents per kilowatt-hour
3185,07,2023,MAT,16.21,cents per kilowatt-hour
3186,07,2023,MAT,16.33,cents per kilowatt-hour
3187,07,2023,MAT,7.96,cents per kilowatt-hour
3189,07,2023,MAT,19.7,cents per kilowatt-hour
3190,07,2023,MAT,14.73,cents per kilowatt-hour
3191,07,2023,ENC,12.17,cents per kilowatt-hour
3192,07,2023,ENC,11.82,cents per kilowatt-hour
3193,07,2023,ENC,7.95,cents per kilowatt-hour
3195,09,2023,WV,14.35,cents per kilowatt-hour
3196,09,2023,WV,0.0,cents per kilowatt-hour
3197,09,2023,WI,13.06,cents per kilowatt-hour
3198,09,2023,WI,13.13,cents per kilowatt-hour
3199,09,2023,WI,9.2,cents per kilowatt-hour
3201,02,2023,NC,10.51,cents per kilowatt-hour
3202,02,2023,NC,9.66,cents per kilowatt-hour
3203,02,2023,NC,6.93,cents per kilowatt-hour
3205,02,2023,NC,12.75,cents per kilowatt-hour
3206,02,2023,NC,7.81,cents per kilowatt-hour
3207,02,2023,ND,8.2,cents per kilowatt-hour
3208,02,2023,ND,7.74,cents per kilowatt-hour
3209,02,2023,ND,7.58,cents per kilowatt-hour
3211,02,2023,ND,10.01,cents per kilowatt-hour
3212,02,2023,ND,0.0,cents per kilowatt-hour
3213,02,2023,OH,10.97,cents per kilowatt-hour
3214,02,2023,OH,10.61,cents per kilowatt-hour
3215,02,2023,OH,7.46,cents per kilowatt-hour
3217,02,2023,OH,14.62,cents per kilowatt-hour
3218,02,2023,OH,5.31,cents per kilowatt-hour
3219,02,2023,OK,8.92,cents per kilowatt-hour
3220,01,2023,KY,12.11,cents per kilowatt-hour
3221,01,2023,KY,7.19,cents per kilowatt-hour
3223,01,2023,KY,12.83,cents per kilowatt-hour
3224,01,2023,KY,0.0,cents per kilowatt-hour
3225,01,2023,LA,9.85,cents per kilowatt-hour
3226,01,2023,LA,11.59,cents per kilowatt-hour
3227,01,2023,LA,7.16,cents per kilowatt-hour
3229,01,2023,LA,11.98,cents per kilowatt-hour
3230,01,2023,LA,9.77,cents per kilowatt-hour
3231,01,2023,ME,18.83,cents per kilowatt-hour
3232,01,2023,ME,15.96,cents per kilowatt-hour
3233,01,2023,ME,11.98,cents per kilowatt-hour
3235,01,2023,ME,24.08,cents per kilowatt-hour
3236,01,2023,ME,0.0,cents per kilowatt-hour
3237,01,2023,MD,15.01,cents per kilowatt-hour
3238,01,2023,MD,14.56,cents per kilowatt-hour
3239,01,2023,MD,10.37,cents per kilowatt-hour
3241,01,2023,MD,15.98,cents per kilowatt-hour
3242,01,2023,MD,10.79,cents per kilowatt-hour
3243,01,2023,MA,25.44,cents per kilowatt-hour
3244,01,2023,MA,21.23,cents per kilowatt-hour
3245,01,2023,MA,18.94,cents per kilowatt-hour
3247,01,2023,MA,32.19,cents per kilowatt-hour
3248,01,2023,MA,7.2,cents per kilowatt-hour
3249,01,2023,MI,13.54,cents per kilowatt-hour
3250,01,2023,MI,13.32,cents per kilowatt-hour
3251,01,2023,MI,8.04,cents per kilowatt-hour
3253,01,2023,MI,18.16,cents per kilowatt-hour
3254,01,2023,MI,12.07,cents per kilowatt-hour
3255,01,2023,MN,11.33,cents per kilowatt-hour
3256,01,2023,MN,11.26,cents per kilowatt-hour
3257,01,2023,MN,8.72,cents per kilowatt-hour
3259,01,2023,MN,13.25,cents per kilowatt-hour
3260,01,2023,MN,11.07,cents per kilowatt-hour
3261,01,2023,MS,11.14,cents per kilowatt-hour
3262,01,2023,MS,12.91,cents per kilowatt-hour
3263,01,2023,MS,7.45,cents per kilowatt-hour
3265,01,2023,MS,12.98,cents per kilowatt-hour
3266,01,2023,MS,0.0,cents per kilowatt-hour
3267,01,2023,MO,9.43,cents per kilowatt-hour
3268,01,2023,MO,8.71,cents per kilowatt-hour
3269,01,2023,MO,7.39,cents per kilowatt-hour
3271,01,2023,MO,10.54,cents per kilowatt-hour
3272,01,2023,MO,7.14,cents per kilowatt-hour
3273,01,2023,MT,11.54,cents per kilowatt-hour
3274,01,2023,MT,11.85,cents per kilowatt-hour
3275,01,2023,MT,10.47,cents per kilowatt-hour
3277,01,2023,MT,11.89,cents per kilowatt-hour
3278,01,2023,MT,0.0,cents per kilowatt-hour
3279,01,2023,NE,8.29,cents per kilowatt-hour
3280,01,2023,NE,8.09,cents per kilowatt-hour
3281,01,2023,NE,7.13,cents per kilowatt-hour
3283,01,2023,NE,9.27,cents per kilowatt-hour
3284,09,2023,WI,17.41,cents per kilowatt-hour
3285,09,2023,WI,19.26,cents per kilowatt-hour
3286,09,2023,WY,8.56,cents per kilowatt-hour
3287,09,2023,WY,8.69,cents per kilowatt-hour
3288,09,2023,WY,7.47,cents per kilowatt-hour
3290,09,2023,WY,12.64,cents per kilowatt-hour
3291,09,2023,WY,0.0,cents per kilowatt-hour
3292,09,2023,NEW,21.98,cents per kilowatt-hour
3293,09,2023,NEW,18.85,cents per kilowatt-hour
3294,09,2023,NEW,15.72,cents per kilowatt-hour
3296,09,2023,NEW,27.37,cents per kilowatt-hour
3297,09,2023,NEW,12.49,cents per kilowatt-hour
3298,09,2023,MAT,16.13,cents per kilowatt-hour
3299,09,2023,MAT,16.56,cents per kilowatt-hour
3300,09,2023,MAT,7.76,cents per kilowatt-hour
3302,09,2023,MAT,20.11,cents per kilowatt-hour
3303,09,2023,MAT,17.58,cents per kilowatt-hour
3304,09,2023,ENC,11.83,cents per kilowatt-hour
3305,09,2023,ENC,11.9,cents per kilowatt-hour
3306,09,2023,ENC,7.83,cents per kilowatt-hour
3307,09,2023,OH,10.9,cents per kilowatt-hour
3308,09,2023,OH,6.91,cents per kilowatt-hour
3310,09,2023,OH,15.59,cents per kilowatt-hour
3311,09,2023,OH,6.68,cents per kilowatt-hour
3312,09,2023,OK,10.15,cents per kilowatt-hour
3313,09,2023,OK,10.14,cents per kilowatt-hour
3314,09,2023,OK,6.55,cents per kilowatt-hour
3316,09,2023,OK,13.03,cents per kilowatt-hour
3317,09,2023,OK,0.0,cents per kilowatt-hour
3318,09,2023,OR,10.33,cents per kilowatt-hour
3319,09,2023,OR,10.14,cents per kilowatt-hour
3320,09,2023,OR,7.65,cents per kilowatt-hour
3322,09,2023,OR,13.19,cents per kilowatt-hour
3323,09,2023,OR,11.28,cents per kilowatt-hour
3324,09,2023,PA,12.3,cents per kilowatt-hour
3325,09,2023,PA,11.12,cents per kilowatt-hour
3326,09,2023,PA,7.49,cents per kilowatt-hour
3328,09,2023,PA,18.02,cents per kilowatt-hour
3329,09,2023,PA,10.6,cents per kilowatt-hour
3330,09,2023,RI,21.75,cents per kilowatt-hour
3331,09,2023,RI,19.07,cents per kilowatt-hour
3332,09,2023,RI,19.07,cents per kilowatt-hour
3334,09,2023,RI,25.27,cents per kilowatt-hour
3335,05,2023,PACN,30.73,cents per kilowatt-hour
3336,05,2023,PACN,31.12,cents per kilowatt-hour
3338,05,2023,PACN,34.99,cents per kilowatt-hour
3339,05,2023,PACN,0.0,cents per kilowatt-hour
3340,05,2023,US,12.21,cents per kilowatt-hour
3341,05,2023,US,12.16,cents per kilowatt-hour
3342,01,2023,AK,20.28,cents per kilowatt-hour
3343,01,2023,AK,20.22,cents per kilowatt-hour
3344,01,2023,AK,17.61,cents per kilowatt-hour
3346,01,2023,AK,21.73,cents per kilowatt-hour
3347,01,2023,AK,0.0,cents per kilowatt-hour
3348,01,2023,AZ,11.11,cents per kilowatt-hour
3349,01,2023,AZ,10.54,cents per kilowatt-hour
3350,01,2023,AZ,8.66,cents per kilowatt-hour
3352,01,2023,AZ,12.63,cents per kilowatt-hour
3353,01,2023,AZ,8.77,cents per kilowatt-hour
3354,01,2023,AR,9.54,cents per kilowatt-hour
3355,01,2023,AR,10.01,cents per kilowatt-hour
3356,01,2023,AR,6.94,cents per kilowatt-hour
3358,01,2023,AR,11.42,cents per kilowatt-hour
3359,01,2023,AR,13.94,cents per kilowatt-hour
3360,01,2023,CA,22.83,cents per kilowatt-hour
3361,01,2023,CA,21.92,cents per kilowatt-hour
3362,01,2023,CA,16.52,cents per kilowatt-hour
3364,01,2023,CA,26.47,cents per kilowatt-hour
3365,01,2023,CA,11.67,cents per kilowatt-hour
3366,01,2023,CO,11.53,cents per kilowatt-hour
3367,01,2023,CO,10.91,cents per kilowatt-hour
3368,01,2023,CO,8.52,cents per kilowatt-hour
3370,01,2023,CO,14.11,cents per kilowatt-hour
3371,01,2023,CO,12.57,cents per kilowatt-hour
3372,01,2023,CT,25.59,cents per kilowatt-hour
3373,01,2023,CT,21.31,cents per kilowatt-hour
3374,01,2023,CT,16.86,cents per kilowatt-hour
3376,01,2023,CT,30.29,cents per kilowatt-hour
3377,01,2023,CT,25.99,cents per kilowatt-hour
3378,01,2023,DE,12.68,cents per kilowatt-hour
3379,01,2023,DE,11.98,cents per kilowatt-hour
3380,01,2023,WV,10.73,cents per kilowatt-hour
3381,01,2023,WV,6.86,cents per kilowatt-hour
3383,01,2023,WV,13.06,cents per kilowatt-hour
3384,01,2023,WV,0.0,cents per kilowatt-hour
3385,01,2023,WI,12.33,cents per kilowatt-hour
3386,01,2023,WI,12.24,cents per kilowatt-hour
3387,01,2023,WI,8.23,cents per kilowatt-hour
3389,01,2023,WI,16.17,cents per kilowatt-hour
3390,01,2023,WI,15.54,cents per kilowatt-hour
3391,10,2023,US,12.67,cents per kilowatt-hour
3392,10,2023,US,12.73,cents per kilowatt-hour
3393,10,2023,US,8.01,cents per kilowatt-hour
3395,10,2023,US,16.48,cents per kilowatt-hour
3396,10,2023,US,12.65,cents per kilowatt-hour
3397,11,2023,AL,11.59,cents per kilowatt-hour
3398,11,2023,AL,13.53,cents per kilowatt-hour
3399,11,2023,AL,7.47,cents per kilowatt-hour
3401,11,2023,AL,14.98,cents per kilowatt-hour
3402,11,2023,AL,0.0,cents per kilowatt-hour
3403,11,2023,AK,21.85,cents per kilowatt-hour
3404,11,2023,AK,20.71,cents per kilowatt-hour
3405,11,2023,AK,20.37,cents per kilowatt-hour
3407,11,2023,AK,24.13,cents per kilowatt-hour
3408,11,2023,AK,0.0,cents per kilowatt-hour
3409,11,2023,AZ,11.99,cents per kilowatt-hour
3410,11,2023,AZ,11.61,cents per kilowatt-hour
3411,11,2023,AZ,8.05,cents per kilowatt-hour
3413,11,2023,AZ,14.55,cents per kilowatt-hour
3414,11,2023,AZ,9.68,cents per kilowatt-hour
3415,11,2023,AR,9.33,cents per kilowatt-hour
3416,11,2023,AR,10.24,cents per kilowatt-hour
3417,11,2023,AR,6.57,cents per kilowatt-hour
3418,01,2023,NE,0.0,cents per kilowatt-hour
3419,01,2023,NV,13.47,cents per kilowatt-hour
3420,01,2023,NV,12.41,cents per kilowatt-hour
3421,01,2023,NV,11.06,cents per kilowatt-hour
3423,01,2023,NV,16.8,cents per kilowatt-hour
3424,01,2023,NV,11.91,cents per kilowatt-hour
3425,01,2023,NH,26.25,cents per kilowatt-hour
3426,01,2023,NH,23.11,cents per kilowatt-hour
3427,01,2023,NH,17.24,cents per kilowatt-hour
3429,01,2023,NH,31.68,cents per kilowatt-hour
3430,01,2023,NH,0.0,cents per kilowatt-hour
3432,01,2023,OK,10.75,cents per kilowatt-hour
3433,01,2023,OK,0.0,cents per kilowatt-hour
3434,01,2023,OR,10.36,cents per kilowatt-hour
3435,01,2023,OR,9.8,cents per kilowatt-hour
3436,01,2023,OR,8.03,cents per kilowatt-hour
3438,01,2023,OR,12.09,cents per kilowatt-hour
3439,01,2023,OR,11.16,cents per kilowatt-hour
3440,01,2023,PA,13.32,cents per kilowatt-hour
3441,01,2023,PA,12.02,cents per kilowatt-hour
3442,01,2023,PA,8.48,cents per kilowatt-hour
3444,01,2023,PA,18.02,cents per kilowatt-hour
3445,01,2023,PA,11.24,cents per kilowatt-hour
3446,01,2023,RI,23.67,cents per kilowatt-hour
3447,01,2023,RI,19.16,cents per kilowatt-hour
3448,01,2023,RI,21.84,cents per kilowatt-hour
3450,01,2023,RI,28.94,cents per kilowatt-hour
3451,01,2023,RI,17.94,cents per kilowatt-hour
3452,01,2023,SC,10.75,cents per kilowatt-hour
3453,01,2023,SC,10.56,cents per kilowatt-hour
3454,01,2023,SC,7.2,cents per kilowatt-hour
3456,01,2023,SC,13.58,cents per kilowatt-hour
3457,01,2023,SC,0.0,cents per kilowatt-hour
3458,01,2023,SD,10.04,cents per kilowatt-hour
3459,01,2023,SD,9.75,cents per kilowatt-hour
3460,01,2023,SD,7.79,cents per kilowatt-hour
3462,01,2023,SD,11.19,cents per kilowatt-hour
3463,01,2023,SD,0.0,cents per kilowatt-hour
3464,09,2023,IN,11.76,cents per kilowatt-hour
3465,09,2023,IN,7.69,cents per kilowatt-hour
3467,09,2023,IN,14.1,cents per kilowatt-hour
3468,09,2023,IN,14.88,cents per kilowatt-hour
3469,09,2023,IA,10.47,cents per kilowatt-hour
3470,09,2023,IA,11.24,cents per kilowatt-hour
3471,09,2023,IA,8.22,cents per kilowatt-hour
3473,09,2023,IA,14.12,cents per kilowatt-hour
3474,09,2023,IA,0.0,cents per kilowatt-hour
3475,09,2023,KS,10.73,cents per kilowatt-hour
3476,09,2023,KS,10.84,cents per kilowatt-hour
3477,09,2023,KS,7.22,cents per kilowatt-hour
3479,09,2023,KS,13.2,cents per kilowatt-hour
3480,09,2023,KS,0.0,cents per kilowatt-hour
3481,05,2023,US,7.64,cents per kilowatt-hour
3483,05,2023,US,16.14,cents per kilowatt-hour
3484,05,2023,US,12.43,cents per kilowatt-hour
3485,08,2023,CA,21.8,cents per kilowatt-hour
3487,08,2023,CA,29.97,cents per kilowatt-hour
3488,08,2023,CA,13.83,cents per kilowatt-hour
3489,08,2023,CO,12.34,cents per kilowatt-hour
3490,08,2023,CO,12.43,cents per kilowatt-hour
3491,08,2023,CO,8.75,cents per kilowatt-hour
3493,08,2023,CO,14.45,cents per kilowatt-hour
3494,08,2023,CO,13.96,cents per kilowatt-hour
3495,08,2023,CT,23.91,cents per kilowatt-hour
3496,08,2023,CT,20.77,cents per kilowatt-hour
3497,08,2023,CT,15.9,cents per kilowatt-hour
3499,08,2023,CT,27.94,cents per kilowatt-hour
3500,08,2023,CT,22.64,cents per kilowatt-hour
3501,08,2023,DE,13.07,cents per kilowatt-hour
3502,08,2023,DE,11.87,cents per kilowatt-hour
3503,08,2023,DE,8.09,cents per kilowatt-hour
3505,08,2023,DE,15.66,cents per kilowatt-hour
3506,08,2023,DE,0.0,cents per kilowatt-hour
3507,08,2023,DC,16.78,cents per kilowatt-hour
3508,08,2023,DC,17.24,cents per kilowatt-hour
3509,08,2023,DC,10.95,cents per kilowatt-hour
3511,08,2023,DC,16.48,cents per kilowatt-hour
3512,08,2023,DC,10.29,cents per kilowatt-hour
3513,08,2023,FL,13.33,cents per kilowatt-hour
3514,08,2023,FL,11.53,cents per kilowatt-hour
3515,08,2023,FL,9.19,cents per kilowatt-hour
3517,08,2023,FL,14.89,cents per kilowatt-hour
3518,08,2023,FL,10.82,cents per kilowatt-hour
3519,08,2023,GA,11.99,cents per kilowatt-hour
3520,08,2023,GA,11.0,cents per kilowatt-hour
3521,08,2023,GA,8.76,cents per kilowatt-hour
3523,08,2023,GA,14.12,cents per kilowatt-hour
3524,08,2023,GA,9.68,cents per kilowatt-hour
3525,08,2023,HI,35.43,cents per kilowatt-hour
3526,08,2023,HI,35.72,cents per kilowatt-hour
3527,08,2023,HI,31.74,cents per kilowatt-hour
3529,08,2023,HI,39.77,cents per kilowatt-hour
3530,08,2023,HI,0.0,cents per kilowatt-hour
3531,08,2023,ID,9.52,cents per kilowatt-hour
3532,08,2023,ID,9.13,cents per kilowatt-hour
3533,08,2023,ID,8.13,cents per kilowatt-hour
3536,11,2023,AR,12.31,cents per kilowatt-hour
3537,11,2023,AR,15.97,cents per kilowatt-hour
3538,11,2023,CA,24.35,cents per kilowatt-hour
3539,11,2023,CA,23.12,cents per kilowatt-hour
3540,11,2023,CA,18.33,cents per kilowatt-hour
3542,11,2023,CA,29.54,cents per kilowatt-hour
3543,11,2023,CA,13.56,cents per kilowatt-hour
3544,11,2023,CO,11.71,cents per kilowatt-hour
3545,11,2023,CO,11.51,cents per kilowatt-hour
3546,11,2023,CO,8.44,cents per kilowatt-hour
3548,11,2023,CO,14.58,cents per kilowatt-hour
3549,11,2023,CO,13.16,cents per kilowatt-hour
3550,11,2023,CT,22.48,cents per kilowatt-hour
3551,11,2023,CT,19.37,cents per kilowatt-hour
3552,11,2023,CT,15.22,cents per kilowatt-hour
3554,11,2023,CT,26.98,cents per kilowatt-hour
3555,11,2023,CT,16.0,cents per kilowatt-hour
3556,11,2023,DE,13.41,cents per kilowatt-hour
3557,11,2023,DE,12.26,cents per kilowatt-hour
3558,11,2023,DE,8.0,cents per kilowatt-hour
3560,11,2023,DE,17.22,cents per kilowatt-hour
3561,11,2023,DE,0.0,cents per kilowatt-hour
3562,11,2023,DC,16.17,cents per kilowatt-hour
3563,11,2023,DC,16.43,cents per kilowatt-hour
3564,11,2023,DC,10.33,cents per kilowatt-hour
3566,11,2023,DC,16.99,cents per kilowatt-hour
3567,11,2023,DC,9.77,cents per kilowatt-hour
3568,11,2023,FL,13.47,cents per kilowatt-hour
3569,11,2023,FL,11.96,cents per kilowatt-hour
3570,11,2023,FL,9.08,cents per kilowatt-hour
3572,11,2023,FL,15.37,cents per kilowatt-hour
3573,11,2023,FL,11.38,cents per kilowatt-hour
3574,11,2023,GA,10.64,cents per kilowatt-hour
3575,11,2023,GA,10.79,cents per kilowatt-hour
3576,11,2023,GA,6.61,cents per kilowatt-hour
3578,11,2023,GA,13.16,cents per kilowatt-hour
3579,11,2023,GA,6.23,cents per kilowatt-hour
3580,11,2023,HI,39.75,cents per kilowatt-hour
3581,11,2023,HI,40.3,cents per kilowatt-hour
3582,11,2023,HI,36.28,cents per kilowatt-hour
3584,11,2023,HI,43.53,cents per kilowatt-hour
3585,11,2023,HI,0.0,cents per kilowatt-hour
3586,11,2023,ID,9.39,cents per kilowatt-hour
3587,11,2023,ID,8.96,cents per kilowatt-hour
3588,11,2023,ID,6.53,cents per kilowatt-hour
3590,11,2023,ID,11.48,cents per kilowatt-hour
3591,11,2023,ID,0.0,cents per kilowatt-hour
3592,11,2023,IL,11.51,cents per kilowatt-hour
3593,11,2023,IL,11.01,cents per kilowatt-hour
3594,11,2023,IL,8.19,cents per kilowatt-hour
3596,11,2023,IL,15.65,cents per kilowatt-hour
3597,11,2023,IL,5.53,cents per kilowatt-hour
3598,11,2023,IN,10.93,cents per kilowatt-hour
3599,09,2023,KY,9.94,cents per kilowatt-hour
3600,09,2023,KY,11.54,cents per kilowatt-hour
